num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2023S004469,2/11/2023,13:55:00,"CALL. SAN BERNARDO, 49",49,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439988081,4475162213,N,NULL
2023S004504,2/11/2023,16:00:00,CALLE OBOLO,25,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,437029648,4469208681,N,NULL
2023S004669,2/12/2023,7:30:00,CALL. ALCALA / CALL. GOYA,151,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442678080,4475129782,N,NULL
2023S004793,2/12/2023,15:30:00,CALL. PRINCIPE DE VERGARA / DON RAMON,41,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,442326755,4475589210,N,NULL
2023S004871,2/13/2023,14:40:00,CALL. ALCALA / CALL. BARQUILLO,49,1,CENTRO,Colisión lateral,NULL,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,440984649,4474496237,N,NULL
2023S004875,2/13/2023,19:45:00,AVDA. NICETO ALCALA ZAMORA / CTRA. ESTACION DE HORTALEZA,3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,444944625,4481404746,N,NULL
2023S004882,2/13/2023,20:33:00,"CALL. FRANCOS RODRIGUEZ, 104",104,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,439419583,4478871205,N,NULL
2023S005057,2/15/2023,14:45:00,CALL. MESENA / CALL. ALMARZA,98,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443764682,4479805280,N,NULL
2023S005111,2/15/2023,2:25:00,"CALL. TOLOSA, 18",18,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,439302595,4469441725,N,NULL
2023S005163,2/16/2023,10:10:00,CALL. JESUS GOLDERO / RICAR,21,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,441165303,4470818959,N,NULL
2023S005258,2/16/2023,17:20:00,CALL. CEA BERMUDEZ / GUZMAN EL BU,50,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,439524716,4476742982,N,NULL
2023S005280,2/16/2023,21:50:00,PASEO. LA HABANA / HERRE,73,5,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,442187175,4478560356,N,NULL
2023S005357,2/17/2023,16:30:00,"CALL. JACOBINIA, 24",24,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,NULL,NULL,436304604,4469839367,N,NULL
2023S005466,2/17/2023,20:05:00,"AVDA. REINA VICTORIA, 36",36,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439722118,4477599830,N,NULL
2023S005485,2/17/2023,22:45:00,"CALL. PINTOR ANTONIO SAURA, 2A",2A,16,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,444588219,4481766148,N,NULL
2023S005485,2/17/2023,22:45:00,"CALL. PINTOR ANTONIO SAURA, 2A",2A,16,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444588219,4481766148,N,NULL
2023S005629,2/18/2023,0:55:00,"CALL. PEZ, 40",40,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440016675,4475092031,N,NULL
2023S005777,2/19/2023,11:50:00,"CALL. ARROYO DEL MONTE, 2",2,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,438094692,4482051385,N,NULL
2023S005838,2/20/2023,9:45:00,CALL. SOR ANGELA DE LA CRUZ - TUNEL 07S T-SAC 340,37,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,440968040,4479037772,N,NULL
2023S005839,2/20/2023,9:40:00,AVDA. PORTUGAL / PROVINCIAS,157,10,LATINA,Colisión frontal,NULL,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,437303887,4473652016,N,NULL
2023S005923,2/21/2023,13:20:00,"CALL. MARGARITAS, 3",3,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,440093400,4478708362,N,NULL
2023S005923,2/21/2023,13:20:00,"CALL. MARGARITAS, 3",3,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,440093400,4478708362,N,NULL
2023S005985,2/22/2023,9:05:00,PASEO. GINEBRA / CALL. SUECIA,15,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,448735132,4475069290,N,NULL
2023S006101,2/23/2023,8:50:00,"CALL. CROMO, 5",5,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441552317,4471313212,N,NULL
2023S006102,2/22/2023,13:37:00,AVDA. PARTENON / LUXEMBURGO,8,21,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,447732423,4479388329,N,NULL
2023S006132,2/23/2023,18:00:00,"CMNO. PERALES, 102",102,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441482937,4469577018,N,NULL
2023S006235,2/23/2023,21:15:00,"CALL. PRINCESA, 98",98,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,439008374,4476264295,N,NULL
2023S006277,2/25/2023,0:50:00,CALL. MARQUES DE VIANA / CALL. CACTUS,12,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440654517,4479206273,N,NULL
2023S006664,2/26/2023,16:35:00,"PASEO. GENERAL MARTINEZ CAMPOS, 21",21,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441006684,4476280726,N,NULL
2023S006670,2/26/2023,16:04:00,"PASEO. INFANTA ISABEL, 1",1,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441357022,4473347547,N,NULL
2023S006740,2/27/2023,20:40:00,"PASEO. FERNAN NUÑEZ, 1",1,3,RETIRO,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Mujer,2,Ingreso inferior o igual a 24 horas,442176214,4474654986,N,NULL
2023S006740,2/27/2023,20:40:00,"PASEO. FERNAN NUÑEZ, 1",1,3,RETIRO,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,442176214,4474654986,N,NULL
2023S006796,2/28/2023,13:20:00,"CALL. MARCELO USERA, 13",13,12,USERA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,440515942,4470971979,N,NULL
2023S006922,3/1/2023,15:20:00,"CALL. VELAZQUEZ, 52",52,4,SALAMANCA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,441984559,4475416663,N,NULL
2023S007130,3/1/2023,22:10:00,"CALL. BRAVO MURILLO, 125",125,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440335950,4477867582,N,NULL
2023S007134,3/2/2023,1:00:00,"CALL. LEONCIO BAUTISTA, 1",1,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,437868687,4472101045,N,NULL
2023S007355,3/2/2023,13:30:00,"AVDA. LUIS ARAGONES, 4 POSTERIOR E5 DE ESTADIO DEP",4,20,SAN BLAS-CANILLEJAS,Atropello a animal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,449399629,4476358951,N,NULL
2023S007386,3/3/2023,9:27:00,CALL. DOCTOR ESQUERDO / CALL. O'DONNELL,53,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,443243196,4474711952,N,NULL
2023S007599,3/3/2023,20:10:00,CALL. CASINO / CALL. RIBERA DE CURTIDORES,20,1,CENTRO,Caída,NULL,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,439994009,4473067525,N,NULL
2023S007696,3/4/2023,10:32:00,"CALL. JULIAN CAMARILLO, 81",81,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,447703493,4476648326,N,NULL
2023S007709,3/4/2023,16:12:00,"CALL. TOLEDO, 174",174,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439412075,4472596614,N,NULL
2023S007813,3/5/2023,12:10:00,CAMINO ALTO DE HORTALEZA,6,16,HORTALEZA,Caída,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,446767069,4480665390,N,NULL
2023S007815,3/5/2023,12:32:00,CALL. THALER / VIA LUSI,12,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438004472,4468852797,N,NULL
2023S007922,3/6/2023,19:30:00,CALL. VILLANUEVA / CALL. CID,9,4,SALAMANCA,Alcance,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,NULL,NULL,441760904,4474870880,N,NULL
2023S008165,3/7/2023,9:15:00,CARETAR DE HUMERA -- AVDA DEL TALGO,1,9,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,NULL,NULL,434115543,4477681047,N,NULL
2023S008179,3/8/2023,9:55:00,GLORIETA JAVIER BELLOSILLO,0,16,HORTALEZA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,448423389,4482441251,N,NULL
2023S008470,3/9/2023,17:45:00,"PASEO. EMBARCADERO, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,437780786,4474335115,N,NULL
2023S008470,3/9/2023,17:45:00,"PASEO. EMBARCADERO, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Pasajero,De 35 a 39 años,Mujer,1,Atención en urgencias sin posterior ingreso,437780786,4474335115,N,NULL
2023S008493,3/9/2023,21:40:00,CALL. ANTONIO DE LEYVA / CALL. ARLANZA,77,11,CARABANCHEL,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,439179285,4471063079,N,NULL
2023S008500,3/9/2023,23:10:00,PASEO. PRADO / PLAZA. CIBELES,1,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,441200496,4474441254,N,NULL
2023S008520,3/10/2023,9:07:00,CALL. ANTONIO LOPEZ / SEBASTIAN GOME,214,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440808225,4470870183,N,NULL
2023S008681,3/10/2023,23:20:00,AVDA. CIUDAD DE BARCELONA / CALL. ARREGUI Y ARUEJ,226,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,443165292,4472208802,N,NULL
2023S008831,3/11/2023,20:10:00,CALL. HORTALEZA / CALL. PEREZ GALDOS,44,1,CENTRO,Colisión lateral,NULL,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,440626294,4474863073,N,NULL
2023S009109,3/12/2023,17:58:00,CALL. BARICHARA / CALL. GREGORIO SANCHEZ HERRAEZ,2,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,445840786,4480785956,N,NULL
2023S009138,3/13/2023,6:45:00,AVDA. MEDITERRANEO / CALL. JUAN DE URBIETA,19,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,442726971,4473177134,N,NULL
2023S009230,3/14/2023,7:45:00,CALL. PRADO / CALL. LEON,1,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440738212,4474036010,N,NULL
2023S009330,3/14/2023,13:59:00,CALLE ATOCHA CON CALLE CONCEPCION JERONIMA,14,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,NULL,NULL,440275927,4473977069,N,NULL
2023S009478,3/15/2023,18:32:00,CALL. PORTOMARIN / AVDA. CAMINO DE SANTIAGO,21,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443562470,4484760221,N,NULL
2023S009480,3/15/2023,18:20:00,"METRO. RONDA DE LA COMUNICACION, 0",0,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,443567242,4485119797,N,NULL
2023S009601,3/16/2023,1:40:00,CALL. INFANTA MERCEDES / CALL. GENERAL MARGALLO,69,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440972709,4479135359,N,NULL
2023S009616,3/16/2023,9:15:00,"AVDA. RAFAELA YBARRA, 131",131,17,VILLAVERDE,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,439317135,4468367436,N,NULL
2023S009709,3/16/2023,14:05:00,"CALL. TOLEDO, 52",52,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,2,Ingreso inferior o igual a 24 horas,439914004,4473684376,N,NULL
2023S009767,3/17/2023,0:10:00,"CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW, 2",2,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,443268845,4472876422,N,NULL
2023S009788,3/17/2023,9:10:00,"CALL. TOLEDO, 77",77,1,CENTRO,Colisión lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,439839312,4473559655,N,NULL
2023S010121,3/18/2023,9:20:00,CALL. MALMOE / CALL. HERMANOS GARCIA NOBLEJAS,57,15,CIUDAD LINEAL,Colisión fronto-lateral,NULL,Bicicleta,Conductor,De 70 a 74 años,Hombre,NULL,NULL,447258172,4473972912,N,NULL
2023S010345,3/19/2023,12:50:00,AVDA. LOGROÑO / CIRCUNVALACIÓN,17,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,448565728,4478218527,N,NULL
2023S010345,3/19/2023,12:50:00,AVDA. LOGROÑO / CIRCUNVALACIÓN,17,16,HORTALEZA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,448565728,4478218527,N,NULL
2023S010533,3/20/2023,13:15:00,"PASEO. MELANCOLICOS, 79",79,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439122603,4472552152,N,NULL
2023S010535,3/20/2023,14:25:00,CALL. HALCONERO DEL REY / CREMATORIO,0,11,CARABANCHEL,Colisión fronto-lateral,NULL,Bicicleta,Conductor,De 45 a 49 años,Hombre,NULL,NULL,437698991,4469158091,N,NULL
2023S010560,3/20/2023,19:40:00,"CALL. POBLADURA DEL VALLE, 27",27,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,447724445,4475399674,N,NULL
2023S010570,3/20/2023,20:51:00,"CALL. SANTA HORTENSIA, 46A",46A,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,443724829,4477291713,N,NULL
2023S010603,3/21/2023,10:15:00,GTA. RUIZ JIMENEZ / ALBERTO AGUILERA,1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,440102273,4475675553,N,NULL
2023S010711,3/21/2023,19:45:00,CALL. BRAVO MURILLO / CALL. JUAN PANTOJA,131,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,440336478,4477943167,N,NULL
2023S010761,3/22/2023,12:00:00,CALL. PEÑA DE LA ATALAYA / PUERTO BALBARAN,131,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443206586,4470566175,N,1
2023S010878,3/22/2023,17:30:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. CASTILLO DE AREVALO,69,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,446498273,4475398984,N,1
2023S010878,3/22/2023,17:30:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. CASTILLO DE AREVALO,69,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,446498273,4475398984,N,NULL
2023S011109,3/24/2023,11:45:00,"AUTOV. M-607, +01305E",+01305E,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,3,Ingreso superior a 24 horas,440440411,4488796858,N,NULL
2023S011109,3/24/2023,11:45:00,"AUTOV. M-607, +01305E",+01305E,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,440440411,4488796858,N,NULL
2023S011217,3/24/2023,15:43:00,"AVDA. LUIS ARAGONES, 2",2,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,448717834,4476385234,N,NULL
2023S011217,3/24/2023,15:43:00,"AVDA. LUIS ARAGONES, 2",2,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,448717834,4476385234,N,NULL
2023S011308,3/24/2023,20:11:00,AVDA. ALBUFERA / AVDA. PABLO NERUDA,1,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,445370449,4471197398,N,NULL
2023S011551,3/25/2023,1:05:00,AVDA. MARQUES DE CORBERA / CALL. SANTA FELICIDAD,58,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,444827489,4475319147,N,NULL
2023S011597,3/25/2023,12:30:00,"AVDA. LUIS ARAGONES, 4",4,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,448730882,4476399252,N,NULL
2023S011620,3/25/2023,15:30:00,"CALL. ALBERTO AGUILERA, 32",32,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439691482,4475746430,N,NULL
2023S011761,3/26/2023,14:18:00,"CALL. VERSALLES, 77",77,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447698721,4474161423,N,NULL
2023S011761,3/26/2023,14:18:00,"CALL. VERSALLES, 77",77,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,3,Ingreso superior a 24 horas,447698721,4474161423,N,NULL
2023S011772,3/26/2023,17:45:00,"CALL. RECTOR ROYO-VILLANOVA, 6",6,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439234148,4478019185,N,NULL
2023S011778,3/26/2023,18:55:00,"PASEO. ACACIAS, 63",63,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,439511965,4472556700,N,NULL
2023S011810,3/27/2023,0:50:00,"CALL. RIBERA DE CURTIDORES, 31",31,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,439998035,4473227702,N,NULL
2023S011892,3/27/2023,21:00:00,"CALL. NUÑEZ DE BALBOA, 107",107,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442165615,4476359608,N,NULL
2023S011898,3/27/2023,0:17:00,"CALL. CANARIAS, 47",47,2,ARGANZUELA,Otro,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,441439243,4472572731,N,NULL
2023S011942,3/28/2023,16:50:00,CALL. CONDE DE PEÑALVER / CALL. MALDONADO,63,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,442739530,4476089521,N,NULL
2023S012292,3/30/2023,10:20:00,CALL. PRINCIPE DE VERGARA / FRANCISCO,103,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,442407654,4476681096,N,NULL
2023S012407,3/31/2023,6:00:00,"PASEO. PINTOR ROSALES, 82",82,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,438479282,4475995424,N,NULL
2023S012440,3/31/2023,12:20:00,CALL. CONVENIO / CALL. MENDEZ ALVARO,25,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442959868,4471483904,N,NULL
2023S012806,4/1/2023,6:25:00,"CALL. FUENTE DE LIMA, 22",22,10,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,433682636,4470526527,N,NULL
2023S013100,4/3/2023,9:03:00,"CALL. SANTA ENGRACIA, 101",101,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440660388,4476480217,N,NULL
2023S013100,4/3/2023,9:03:00,"CALL. SANTA ENGRACIA, 101",101,7,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440660388,4476480217,N,NULL
2023S013101,4/2/2023,14:00:00,A LA ALTURA DE CAMINO DEL SANTO,0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,435668743,4474462765,N,NULL
2023S013283,4/5/2023,17:00:00,PASEO. CHOPERA / MADRI RIO,14,2,ARGANZUELA,Atropello a animal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440617869,4471402891,N,NULL
